388.735	30.491	-2.6553	0.094	-1.6132	0.0939	3.1069	0.094	105.6402	0.8665
494.511	89.776	-2.8334	0.196	-0.8631	0.1963	2.9619	0.196	98.4703	1.896
165.761	115.89	0.1718	0.2628	0.5889	0.2633	0.6135	0.2632	36.8671	12.2923
424.346	211.7	0.0146	0.1198	0.0386	0.12	0.0413	0.1199	34.6299	83.2045
506.426	239.375	-4.0208	0.3008	-1.1955	0.3011	4.1948	0.3008	98.2797	2.0542
768.368	296.879	-3.7573	0.0602	-0.988	0.0602	3.885	0.0602	97.3667	0.4436
629.839	292.767	-3.713	0.365	0.1664	0.3682	3.7168	0.365	88.7168	2.8136
777.474	293.326	-1.7642	0.0784	-1.7066	0.0768	2.4546	0.0776	112.0253	0.9062
668.725	317.176	-3.7269	0.0495	-0.348	0.0496	3.7431	0.0495	92.6673	0.3788
196.897	372.695	-1.8155	0.288	-0.8804	0.2877	2.0178	0.2879	102.9356	4.088
340.363	372.982	-3.9471	0.2672	-0.9795	0.2681	4.0668	0.2672	96.9685	1.8825
810.846	423.877	-3.5294	0.1991	-0.4041	0.1995	3.5524	0.1991	93.266	1.6053
412.401	427.047	-3.9493	0.0702	-0.5379	0.0703	3.9858	0.0702	93.8777	0.5043
494.169	456.948	-4.0731	0.0643	-0.9974	0.0644	4.1934	0.0643	96.8801	0.4393
652.637	475.072	-3.5055	0.3611	-0.365	0.3629	3.5245	0.3611	92.9722	2.9353
834.014	489.239	-3.7014	0.2483	-0.4412	0.2489	3.7276	0.2483	93.3985	1.908
448.134	522.342	-3.328	0.1519	-0.8899	0.152	3.4449	0.1519	97.4853	1.2633
442.692	529.439	-4.0161	0.143	-1.3588	0.1435	4.2398	0.1431	99.3462	0.9669
706.52	554.105	-3.4027	0.1483	-0.2716	0.1487	3.4136	0.1483	92.2816	1.2448
772.866	564.31	-0.6073	0.0998	0.157	0.1	0.6273	0.0998	82.7536	4.5595
438.059	573.374	-2.356	0.3736	-0.7587	0.3744	2.4752	0.3736	98.9255	4.3244
514.229	599.35	-3.3438	0.1556	-1.331	0.1558	3.599	0.1556	100.8526	1.2388
790.877	619.977	-3.2895	0.3518	-1.1401	0.3563	3.4814	0.3523	99.5578	2.8989
702.2	739.083	-3.2253	0.129	-0.7497	0.1292	3.3113	0.129	96.5426	1.1163
523.806	795.13	-3.6989	0.4327	-1.6028	0.4351	4.0312	0.4331	101.7142	3.0775
767.2	815.537	-3.4469	0.1167	-0.5789	0.1171	3.4951	0.1167	94.7669	0.9565
569.682	912.171	-3.3049	0.193	-0.799	0.1939	3.4001	0.1931	96.7952	1.6267
701.533	920.08	-2.1321	0.1734	-0.3293	0.1743	2.1574	0.1735	94.3894	2.3033
328.52	944.034	-1.3028	0.2688	0.2142	0.2694	1.3203	0.2688	85.3315	5.8336
752.785	961.849	-2.8144	0.2715	-0.7195	0.2722	2.9049	0.2716	97.17	2.678
505.22	460.133	-13.2453	0.2884	-5.1585	0.2959	14.2143	0.2894	100.6395	0.5833
