862.503	25.333	-4.8916	0.1784	-1.7691	0.1797	5.2017	0.1785	99.9412	0.9832
875.962	31.35	-4.6078	0.1112	-1.3022	0.1111	4.7883	0.1112	97.8903	0.6652
910.077	84.429	-1.4779	0.2067	0.1606	0.206	1.4866	0.2067	86.8997	3.9832
376.59	103.131	-3.1565	0.0361	-1.4221	0.0361	3.4621	0.0361	102.1261	0.2987
109.786	109.076	-2.6477	0.344	-1.8603	0.3445	3.2359	0.3441	107.5458	3.0467
482.262	162.74	-3.4756	0.0672	-0.7955	0.0671	3.5655	0.0672	96.4457	0.5397
153.34	187.904	-0.5957	0.0923	-0.1226	0.0924	0.6082	0.0923	95.8129	4.3463
822.897	256.569	-4.1761	0.3362	-1.3043	0.3333	4.375	0.3359	98.6728	2.1996
411.588	284.607	-0.2691	0.0488	-0.1694	0.0488	0.318	0.0488	106.0935	4.3975
747.308	290.332	-4.2301	0.3233	-0.9589	0.3232	4.3374	0.3233	96.3862	2.1355
493.571	312.558	-4.4597	0.0878	-1.3628	0.088	4.6633	0.0878	98.4962	0.5396
751.729	353.315	1.7737	0.1797	3.952	0.1843	4.3318	0.1835	32.9147	1.2138
905.344	355.671	-3.6945	0.1243	-0.4715	0.1243	3.7244	0.1243	93.6366	0.9559
616.808	366.381	-4.3286	0.1211	-0.1563	0.1209	4.3315	0.1211	91.034	0.801
764.659	367.355	-3.8591	0.0218	-1.5499	0.0218	4.1587	0.0218	100.9408	0.1505
755.441	371.041	-3.8506	0.0243	-1.5983	0.0243	4.1692	0.0243	101.2714	0.1673
655.651	390.939	-3.7927	0.0197	-0.3981	0.0197	3.8136	0.0197	92.9963	0.1478
621.07	402.28	-3.0761	0.2636	-0.6491	0.2625	3.1438	0.2636	95.9575	2.402
922.689	441.15	-4.7764	0.3122	-0.5892	0.3107	4.8126	0.3122	93.5162	1.8585
183.448	444.848	-1.9576	0.1032	-1.0873	0.103	2.2393	0.1031	104.5241	1.3193
327.009	445.679	-3.9441	0.0784	-0.9614	0.0784	4.0595	0.0784	96.8495	0.5535
680.746	455.067	-4.1544	0.2063	-0.3732	0.2061	4.1711	0.2063	92.5668	1.4167
622.968	478.694	-3.7656	0.1394	-0.472	0.1391	3.795	0.1394	93.5723	1.0525
719.619	468.59	-4.3063	0.1926	-0.2619	0.1929	4.3143	0.1926	91.7404	1.2791
709.849	480.366	-4.0974	0.4926	2.9439	0.4877	5.0453	0.4909	72.1518	2.7876
950.996	482.788	-1.61	0.2832	-0.5678	0.2833	1.7072	0.2832	99.7138	4.7531
685.157	491.912	-4.6117	0.1493	0.3453	0.1488	4.6246	0.1493	87.8593	0.9248
620.751	491.348	-3.7539	0.1675	-1.1544	0.1676	3.9274	0.1675	98.5471	1.2221
797.511	498.243	-3.6143	0.0736	-0.7325	0.0737	3.6877	0.0736	95.7285	0.5717
398.861	500.077	-4.118	0.0256	-0.8029	0.0255	4.1956	0.0256	95.5163	0.1745
805.625	502.712	-3.5319	0.0747	-0.7938	0.0746	3.62	0.0747	96.3333	0.5912
660.242	504.101	-4.0233	0.2887	-0.1727	0.2904	4.027	0.2887	91.2288	2.0541
680.158	509.151	-5.1481	0.2171	-0.8714	0.2155	5.2213	0.2171	94.8038	1.1909
701.205	518.691	-4.9029	0.2207	-0.9728	0.2217	4.9985	0.2207	95.6112	1.2649
480.549	530.224	-4.2904	0.0239	-1.2235	0.0239	4.4614	0.0239	97.9583	0.1537
766.221	533.071	-4.4506	0.2089	-0.9781	0.2086	4.5569	0.2089	96.1976	1.3133
491.971	533.519	-4.3245	0.0247	-0.9435	0.0247	4.4262	0.0247	96.154	0.1599
495.204	545.359	-4.9053	0.0989	-0.8912	0.0991	4.9856	0.0989	95.1483	0.5681
59.279	549.269	-4.0791	0.2546	-1.0996	0.2544	4.2247	0.2546	97.5431	1.7266
638.987	548.843	-3.8036	0.1223	-0.4878	0.1223	3.8347	0.1223	93.654	0.9135
698.463	554.975	-4.3769	0.3145	-1.2055	0.3164	4.5399	0.3146	97.6994	1.9854
704.581	556.42	-4.2399	0.3128	-0.8974	0.3127	4.3338	0.3128	95.975	2.0677
65.451	559.398	-3.7358	0.2652	-0.8091	0.2647	3.8224	0.2651	96.1102	1.9871
820.476	563.685	-3.8563	0.0843	-1.0531	0.0843	3.9976	0.0843	97.6374	0.6039
457.523	565.601	-4.2445	0.1514	-1.2209	0.1516	4.4166	0.1514	98.0238	0.9823
716.458	583.976	-3.3149	0.1865	-1.3951	0.1867	3.5965	0.1866	101.4121	1.486
245.487	585.414	-4.9818	0.2178	-0.6074	0.2174	5.0187	0.2178	93.4755	1.2432
434.382	595.375	-3.718	0.0471	-1.5741	0.0471	4.0375	0.0471	101.4728	0.334
398.765	603.132	-3.882	0.1539	-1.8661	0.1537	4.3073	0.1539	102.8367	1.0233
428.666	602.627	-3.7351	0.0468	-1.6268	0.0468	4.074	0.0468	101.7679	0.3293
758.225	629.91	-0.7704	0.0612	-0.1696	0.0611	0.7888	0.0612	96.2088	2.2226
673.48	619.27	-4.0304	0.2038	-0.9541	0.2043	4.1418	0.2038	96.6591	1.4099
692.642	628.182	-4.0822	0.0597	-0.7022	0.0597	4.1422	0.0597	94.8801	0.4129
772.965	628.255	-3.2489	0.1442	2.0793	0.1458	3.8573	0.1446	73.6906	1.0742
675.898	631.305	-2.8386	0.1264	-0.4585	0.129	2.8754	0.1264	94.588	1.2597
