26.70033,61.33645,-3.9578,0.3331,-1.5481,0.3334,4.2498,0.3332,100.6816,2.246
26.47504,61.32138,-2.921,0.0908,-1.2683,0.0908,3.1844,0.0908,101.7354,0.8168
26.52267,61.30838,-3.0349,0.1666,-0.8603,0.1666,3.1545,0.1666,97.9135,1.5127
26.37447,61.30311,-0.2993,0.2239,-0.1364,0.2234,0.3289,0.2238,102.2498,19.4981
26.4909,61.28203,-0.2002,0.1,-0.0381,0.1,0.2038,0.1,95.3821,14.0503
26.52783,61.2759,-4.1571,0.27,-1.6244,0.2713,4.4632,0.2702,100.6719,1.7341
26.58327,61.26414,-4.0823,0.3236,-0.7808,0.3245,4.1563,0.3236,95.4138,2.2304
26.64983,61.26378,-3.7617,0.0494,-1.4217,0.0494,4.0214,0.0494,100.3521,0.3521
26.64571,61.26302,-3.6066,0.0489,-1.4281,0.0489,3.8791,0.0489,100.8012,0.361
26.60075,61.2588,-4.0959,0.04,-0.7385,0.04,4.1619,0.04,95.1105,0.2754
26.38834,61.24743,-2.1975,0.2481,-0.9411,0.248,2.3905,0.2481,101.5915,2.9727
26.4529,61.24717,-3.9082,0.2282,-1.008,0.2284,4.0361,0.2282,97.2315,1.62
26.66454,61.23539,-3.118,0.164,-0.5289,0.1643,3.1626,0.164,94.8133,1.486
26.48524,61.23538,-3.9271,0.0573,-0.7579,0.0573,3.9996,0.0573,95.4619,0.4102
26.52199,61.22876,-4.1725,0.0512,-1.0285,0.0512,4.2974,0.0512,96.9237,0.3412
26.52711,61.22802,-5.0005,0.0542,-0.8994,0.0542,5.0808,0.0542,95.0981,0.3058
26.59322,61.2246,-3.431,0.318,-0.2903,0.319,3.4433,0.318,92.4178,2.6455
26.6748,61.22117,-3.5565,0.2142,-1.1277,0.2131,3.7311,0.2141,98.7964,1.6437
26.50127,61.21466,-3.5475,0.1087,-1.2753,0.1088,3.7698,0.1088,99.8862,0.8265
26.49871,61.21311,-3.4413,0.1075,-1.2825,0.1076,3.6725,0.1075,100.2199,0.8383
26.6173,61.20737,-3.7929,0.1419,-0.7697,0.1416,3.8702,0.1419,95.7359,1.0506
26.6471,61.20501,-0.5831,0.0643,-0.389,0.0642,0.7009,0.0642,106.8543,2.6255
26.65333,61.20721,-4.1217,0.5138,0.4532,0.521,4.1465,0.5139,86.8627,3.5504
26.49661,61.20358,-1.6798,0.3257,-0.8913,0.3263,1.9016,0.3259,103.9759,4.9093
26.53081,61.19786,-3.4049,0.1329,-1.8456,0.133,3.8729,0.1329,104.2297,0.9831
26.65502,61.19291,-3.7621,0.3069,-1.9702,0.3067,4.2468,0.3069,103.8202,2.0701
26.61495,61.16725,-3.0491,0.1087,-1.1305,0.1087,3.2519,0.1087,100.1711,0.9579
26.64398,61.15055,-3.2114,0.098,-1.3427,0.0981,3.4808,0.098,101.3449,0.807
26.55519,61.12993,-3.1734,0.1673,-1.6282,0.1673,3.5667,0.1673,103.5807,1.3434
26.61432,61.12796,-2.3085,0.1522,-1.1767,0.1524,2.5911,0.1522,103.5042,1.6828
26.66792,61.23444,-3.4646,0.2076,-0.8378,0.2073,3.5645,0.2076,96.797,1.6683
26.6442,61.26676,-7.3118,0.8165,1.3886,0.9698,7.4425,0.8223,84.6236,3.1652
