26.32011,61.12349,-0.7093,0.1579,-0.2091,0.1606,0.7394,0.1581,98.2112,6.125
26.44565,61.12366,-0.3859,0.07,-0.3541,0.0706,0.5237,0.0703,111.2708,3.8437
26.74334,61.12707,2.754,0.17,2.9697,0.1722,4.0501,0.1712,23.5787,1.2109
26.55286,61.13049,-3.0451,0.0616,-1.8315,0.0619,3.5535,0.0617,105.5126,0.4972
26.61133,61.12875,-2.571,0.0469,-1.7257,0.047,3.0965,0.0469,106.9351,0.4343
26.33037,61.13047,-1.5078,0.1164,-1.0201,0.1176,1.8205,0.1168,107.0393,1.8376
26.43924,61.13284,1.38,0.2083,1.6043,0.211,2.1161,0.2098,24.6491,2.8403
26.40784,61.13314,-3.1029,0.1098,-0.9395,0.1108,3.242,0.1099,98.4227,0.9712
26.7167,61.13308,-2.5624,0.3338,-1.771,0.338,3.1148,0.3352,107.3247,3.0825
26.46638,61.13698,-2.56,0.3274,-0.2907,0.3319,2.5764,0.3274,93.2396,3.6409
26.6004,61.14132,-1.9005,0.1525,-1.4941,0.1535,2.4175,0.1529,109.0859,1.8117
26.47058,61.14523,-2.8883,0.2976,-1.6098,0.2996,3.3066,0.298,104.5665,2.5821
26.64078,61.15108,-3.4275,0.033,-1.692,0.033,3.8224,0.033,103.1368,0.2471
26.4001,61.15188,-2.6258,0.3048,-0.9623,0.3087,2.7965,0.3052,100.0633,3.1268
26.67189,61.15443,1.944,0.2663,2.2438,0.2691,2.9688,0.2679,24.5473,2.585
26.53278,61.15556,-3.6333,0.1069,-1.8292,0.1076,4.0677,0.107,103.3617,0.7538
26.44351,61.15589,-2.6573,0.0922,-0.9939,0.0928,2.8371,0.0923,100.2533,0.9317
26.35643,61.15635,-2.5714,0.3313,-0.6007,0.336,2.6406,0.3316,96.574,3.5974
26.34584,61.16024,-2.9437,0.173,-1.406,0.175,3.2623,0.1734,102.7656,1.5227
26.73922,61.16357,-2.7192,0.1082,-2.2723,0.1093,3.5437,0.1086,109.9419,0.8783
26.66031,61.16241,-2.9117,0.3093,0.1888,0.3132,2.9178,0.3093,88.145,3.0367
26.66483,61.16478,-3.4,0.1361,-1.1972,0.1368,3.6046,0.1361,99.699,1.0819
26.63852,61.16437,-3.5399,0.2134,-2.3489,0.2163,4.2483,0.2143,106.7829,1.445
26.67625,61.16483,-2.8906,0.2561,-2.4187,0.2601,3.769,0.2577,109.9604,1.9591
26.57837,61.16716,-3.3049,0.2833,-2.453,0.2851,4.1158,0.2839,108.2922,1.9763
26.61224,61.1675,-3.4229,0.0381,-1.6958,0.0382,3.8199,0.0381,103.1772,0.2858
26.42354,61.16963,-3.5783,0.2062,-1.0838,0.2082,3.7388,0.2063,98.4252,1.5809
26.40391,61.17026,-3.2738,0.3267,-1.2754,0.331,3.5134,0.3272,100.6427,2.6682
26.45619,61.17282,-3.6886,0.1671,-1.9257,0.168,4.161,0.1673,103.784,1.152
26.68415,61.17423,-2.7522,0.3254,-1.54,0.3303,3.1538,0.3266,104.6149,2.9666
26.62274,61.17558,-3.2527,0.1885,-2.0188,0.1901,3.8282,0.1889,105.9127,1.4136
26.57306,61.17635,-3.0327,0.083,-2.1847,0.0834,3.7377,0.0831,107.8837,0.6369
26.60127,61.17728,-2.5167,0.985,-2.2149,0.9947,3.3526,0.9892,110.6755,8.453
26.64508,61.1775,-3.7916,0.1869,-1.3901,0.1886,4.0384,0.1871,100.067,1.3272
26.5011,61.17929,-3.8255,0.3188,-1.7067,0.3239,4.189,0.3197,102.0218,2.1863
26.49763,61.18076,-3.4911,0.2601,-3.3753,0.2631,4.8559,0.2616,112.017,1.5431
26.43999,61.18215,-3.1301,0.1448,-1.9734,0.146,3.7002,0.1451,106.1146,1.1237
26.51439,61.18306,-3.8125,0.2117,-2.1724,0.2139,4.3879,0.2122,104.8376,1.3856
26.65198,61.19297,-3.6789,0.0901,-1.8622,0.0903,4.1234,0.0901,103.4238,0.6262
26.52894,61.19765,-3.2375,0.04,-2.5117,0.04,4.0975,0.04,108.9026,0.2797
26.55742,61.19378,-3.4891,0.2054,-1.2971,0.2067,3.7224,0.2055,100.1964,1.5818
26.69676,61.19422,-3.2509,0.1716,-1.7511,0.1728,3.6925,0.1719,104.1545,1.3334
26.53426,61.19483,-3.0139,0.2948,-2.8081,0.297,4.1194,0.2958,111.4875,2.0574
26.40585,61.19645,-3.7065,0.1731,-0.9977,0.1743,3.8384,0.1732,97.5326,1.2924
26.42142,61.19744,-3.9971,0.2165,-0.9589,0.2187,4.1106,0.2166,96.7451,1.5098
26.47473,61.19811,-4.1985,0.208,-1.2651,0.2091,4.385,0.2081,98.3844,1.3597
26.47192,61.19946,3.13,0.2055,3.1972,0.2074,4.4742,0.2065,22.8042,1.3221
26.35964,61.19984,-3.1873,0.3358,-2.2706,0.3384,3.9134,0.3367,107.7332,2.4644
26.68825,61.20005,-2.9471,0.0919,-1.5382,0.0925,3.3244,0.092,103.7808,0.793
26.62308,61.201,-2.9313,0.2846,-1.5214,0.2876,3.3026,0.2852,103.715,2.474
26.58691,61.20136,1.1259,0.3136,1.155,0.3183,1.613,0.316,22.8645,5.6123
26.75672,61.20264,5.8359,0.0527,13.5029,0.053,14.7101,0.053,33.3132,0.1032
26.64423,61.20498,-0.6766,0.0276,-0.3273,0.0277,0.7516,0.0276,102.9085,1.0529
26.49502,61.20329,1.3337,0.1211,1.712,0.1219,2.1702,0.1216,26.0408,1.6047
26.53437,61.20422,-2.7686,0.1596,-2.4848,0.1601,3.7202,0.1599,110.9542,1.231
26.54032,61.20607,-3.3376,0.1932,-2.742,0.1941,4.3195,0.1936,109.7025,1.2837
