dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,i20161220_oid,col1,col2
2.53E-04,1.63572E+18,Gaia DR2 2014648972489566976,2.01465E+18,907927040,2015.5,343.6161483,0.053676078,60.88561573,0.055018449,0.39216722,0.064233349,6.1053524,-3.214714802,0.107196994,-2.871251043,0.100587596,0.0626848,0.15799482,-0.39378968,-0.10274788,0.23552491,-0.17398624,-0.15332335,-0.26124966,0.13038605,0.046386812,306,0,304,2,27.05732,1566.7196,0.582829771,44.13921633,31,FALSE,2.4782374,1.221533521,0.014704361,0.049515016,35,19,0.105826296,0,38,FALSE,330,14153.84007,7.254444739,1951.0576,15.31118,34,1161.497753,9.415571336,123.359245,17.688843,36,22812.60669,127.1724483,179.38324,13.866483,1.6938233,0,3.82236,2.3776627,1.4446974,,,0,,,,NOT_AVAILABLE,109.1786295,1.176395056,25.3948183,58.88706158,100001,3499,3302.5,4187.8276,2.861,2.7699,2.9001,1.4415,1.4029,1.4667,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648972489566976,,14,343.6165,60.88543
1.39E-04,1.63572E+18,Gaia DR2 2014648835046782848,2.01465E+18,1679752429,2015.5,343.5136135,0.075463636,60.88260318,0.060303596,2.762505742,0.075684282,36.50039,-8.552389826,0.158038026,-19.93711672,0.120206405,0.23860525,0.22023833,-0.5040417,-0.21582389,0.20707875,-0.23313941,-0.12125805,-0.051853534,0.23658949,0.35074702,224,0,222,2,6.71837,388.2257,0.386748209,5.645995173,31,FALSE,2.5097203,1.299559919,0.017713473,0.1197979,26,16,0.16107054,0,35,FALSE,265,3628.641898,5.034275381,720.78735,16.789005,0,,,,,0,,,,,,2,,,,,,0,,,,NOT_AVAILABLE,109.1323975,1.195414118,25.32539908,58.92188669,,,,,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648835046782848,,15,343.5139,60.8826
4.54E-04,1.63572E+18,Gaia DR2 2014648835050604928,2.01465E+18,755216329,2015.5,343.5132554,0.053603874,60.88292851,0.049040658,2.832422782,0.060952619,46.469254,-7.483694333,0.119533152,-19.32391132,0.097179745,0.12076231,0.18047239,-0.36956045,-0.08245004,0.23486952,-0.09937375,-0.102491595,-0.035635468,0.2530984,0.27103296,273,0,262,11,7.2027473,456.34747,0.371171995,7.822215204,31,FALSE,3.2385807,1.347541756,0.014544436,0.118535385,30,18,0.12028144,0,35,TRUE,295,5119.296089,4.377374783,1169.49,16.41534,33,1504.137469,46.21668516,32.545334,17.408169,33,8220.474868,201.1968255,40.857876,14.974678,1.8995996,0,2.4334908,0.99282837,1.4406624,,,0,,,,NOT_AVAILABLE,109.1323827,1.19578287,25.32563732,58.92223465,102001,3659.3333,3482,4208.758,,,,,,,200111,0.57281834,0.43302497,0.63264966,0.053007383,0.050563946,0.05545082,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648835050604928,,15,343.5139,60.8826
3.19E-04,1.63572E+18,Gaia DR2 2014648938129833344,2.01465E+18,1291309822,2015.5,343.638183,0.023287591,60.88124121,0.02322805,0.295298273,0.028117951,10.502127,-2.798943043,0.045277913,-1.593239089,0.043877359,0.07427929,0.3379184,-0.39237118,0.022956261,0.17738469,-0.100572675,-0.26776537,-0.16834517,0.2638569,0.07195268,270,270,270,0,13.253768,700.9393,0,0,31,TRUE,218.97557,1.365337212,0.006563618,0.097988285,31,19,0.034384437,0,34,FALSE,296,157971.0995,47.94201894,3295.0447,12.691921,33,39693.26411,119.0624474,333.3819,13.854596,33,183845.1937,274.6957426,669.26843,11.600789,1.4150592,0,2.253807,1.1626749,1.0911322,,,0,,,,NOT_AVAILABLE,109.1863851,1.167794553,25.40255643,58.87619419,100001,3704.3333,3463.5,4504.33,1.585,1.1089,1.859,0.802,0.548,0.9855,200111,29.313951,19.825953,33.532356,145.77519,123.02093,168.52946,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648938129833344,,16,343.6388,60.88135
2.83E-04,1.63572E+18,Gaia DR2 2014648835050608000,2.01465E+18,111070123,2015.5,343.5293522,0.014406638,60.87662084,0.014316924,1.938688761,0.017722121,109.393715,9.929154098,0.026904044,-6.200671588,0.023928335,0.14069949,0.35237056,-0.49669752,-0.021977372,0.3925398,-0.21811672,-0.120064326,-0.3593312,0.19549593,-0.014136242,267,0,266,1,-5.957345,146.7251,0,0,31,FALSE,127.88909,1.549769232,0.003905287,0.02421213,31,18,0.036649674,0,37,FALSE,289,100262.6138,21.36312194,4693.257,13.185518,34,47455.33812,36.78768687,1289.9789,13.660675,34,76245.56459,49.80242944,1530.9607,12.556383,1.2337689,0,1.1042919,0.47515678,0.62913513,,,0,,,,NOT_AVAILABLE,109.1366815,1.186690187,25.32683558,58.9121964,100001,4949.35,4876.4,5049.09,0.742,0.2877,1.0191,0.38,0.1807,0.4804,200111,1.4752164,1.4175092,1.5196846,1.1765188,1.1461238,1.2069138,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648835050608000,,17,343.5298,60.87644
2.40E-04,1.63572E+18,Gaia DR2 2014648594532443904,2.01465E+18,649878542,2015.5,343.5761013,0.062004286,60.87359144,0.062799015,0.277434224,0.074300059,3.7339704,-2.54459801,0.127074679,-2.316173436,0.116377605,0.067880996,0.16524982,-0.3588955,-0.083557434,0.2442535,-0.14892086,-0.12810048,-0.20630985,0.15986378,0.08062033,299,0,298,1,30.036674,1785.1991,0.667812044,50.36369134,31,FALSE,1.8961358,1.232108179,0.016951989,0.071747266,34,19,0.12276072,0,38,FALSE,333,11599.5391,7.001487952,1656.7249,15.527264,32,933.6826032,11.04328857,84.547516,17.92589,32,18900.36857,117.1244732,161.36993,14.0707445,1.7098999,0,3.8551455,2.3986263,1.4565191,,,0,,,,NOT_AVAILABLE,109.1558455,1.174049148,25.35220009,58.89334769,100001,3335,3293.6667,4114.25,2.839,2.7829,2.8913,1.441,1.4179,1.4597,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648594532443904,,18,343.5765,60.87345
2.18E-04,1.63572E+18,Gaia DR2 2014648766331132672,2.01465E+18,919064500,2015.5,343.5265861,0.020875515,60.8704542,0.0216443,4.258813033,0.025060769,169.93944,15.87722463,0.040976676,35.82587272,0.036664927,0.016528683,0.14414279,-0.475848,-0.04596066,0.34328726,-0.13912569,-0.124775544,-0.23087838,0.20239909,-0.012175828,282,282,278,4,1.6336083,312.249,0,0,31,TRUE,402.06396,1.59315105,0.006003888,0.006906953,32,18,0.032567848,0,36,FALSE,292,407268.8091,64.14064776,6349.621,11.663663,33,209628.7874,197.8916897,1059.3107,12.047761,32,283308.3658,148.6810744,1905.4769,11.131271,1.2103484,0,0.9164896,0.38409805,0.53239155,-12.9095903,0.680315917,11,5500,4.5,0,NOT_AVAILABLE,109.13278,1.18172785,25.3162563,58.90903455,100001,5414,5348,5480,0.212,0.0789,0.339,0.1123,0.0523,0.174,200111,1.0874319,1.061396,1.1144377,0.9153178,0.90611523,0.9245203,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648766331132672,,19,343.5269,60.87061
3.27E-04,1.63572E+18,Gaia DR2 2014643646730108672,2.01464E+18,147553507,2015.5,343.44434,0.023784609,60.86985975,0.023412806,0.294493789,0.028243676,10.426893,-2.668030515,0.045881804,-1.488206158,0.042352021,0.06379979,0.23654503,-0.43038797,-0.07710294,0.21349362,-0.15600096,-0.13936819,-0.3004196,0.11370218,0.027375944,290,0,288,2,9.734827,582.4422,0.217611663,9.966270434,31,FALSE,14.502435,1.362322627,0.006631445,0.06064749,33,19,0.052756343,0,36,FALSE,316,37716.71847,11.71281566,3220.124,14.247031,35,9215.171557,34.66701198,265.8196,15.440129,34,44725.72946,115.9759587,385.64655,13.135527,1.4301589,0,2.3046026,1.1930981,1.1115046,,,0,,,,NOT_AVAILABLE,109.0964943,1.198674685,25.26313594,58.93821406,100001,3849.0273,3428,4681.385,1.926,1.8049,2.271,0.95,0.891,1.1246,200111,12.658856,8.557517,15.959336,31.687475,24.202332,39.17262,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014643646730108672,,20,343.4449,60.86968
1.55E-04,1.63572E+18,Gaia DR2 2014637152739576320,2.01464E+18,1184894231,2015.5,343.6242613,0.043330313,60.86576197,0.043755444,0.462206128,0.051047149,9.054495,-1.376917595,0.090194558,0.494615435,0.08286415,0.10340123,0.13812101,-0.37613526,-0.103259236,0.18867472,-0.1428582,-0.14371473,-0.21004495,0.1429994,0.15597107,279,0,279,0,10.602623,603.5585,0.379369383,12.43161396,31,FALSE,4.0635934,1.268700856,0.011987471,0.036840092,32,19,0.09295474,0,35,FALSE,304,8192.337579,4.581590542,1788.099,15.904846,29,1239.976984,8.526931139,145.4189,17.617853,27,11457.84974,39.2643885,291.81277,14.614162,1.5499638,1,3.0036907,1.713007,1.2906837,,,0,,,,NOT_AVAILABLE,109.1735516,1.156799405,25.37160683,58.87075698,100002,4305.6997,3642.94,4744.315,,,,,,,200111,2.6167274,2.1552565,3.6554592,2.1202478,1.6072392,2.6332564,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014637152739576320,,21,343.6245,60.86566
2.83E-04,1.63572E+18,Gaia DR2 2014643578010633728,2.01464E+18,364001114,2015.5,343.4507129,0.050639804,60.86506461,0.053850206,0.342967047,0.061977164,5.533765,1.351679296,0.100934454,-1.463427245,0.095458925,0.081449725,0.16063398,-0.39321503,-0.08511618,0.23948269,-0.16727158,-0.107058436,-0.26819912,0.13572113,0.02957012,290,0,289,1,27.206213,1548.9619,0.546171293,41.14852637,31,FALSE,2.8152573,1.229981369,0.014477144,0.06096848,33,19,0.09983423,0,36,FALSE,315,16960.76855,7.284725339,2328.2646,15.114752,35,1812.594751,11.43049553,158.57535,17.205637,36,26019.28031,91.72970304,283.65164,13.723681,1.640956,0,3.4819555,2.0908852,1.3910704,,,0,,,,NOT_AVAILABLE,109.0971886,1.193005714,25.26032032,58.93269063,100001,3655.3,3408.6667,4095.25,2.839,2.7574,2.8881,1.4405,1.4029,1.4567,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014643578010633728,,22,343.4512,60.86491
1.88E-04,1.63572E+18,Gaia DR2 2014648663251916800,2.01465E+18,1046324328,2015.5,343.5002716,0.020904817,60.86168431,0.023436767,0.242657539,0.025168074,9.641482,-2.742648458,0.041008489,-1.614011004,0.04087779,-0.004507221,0.15948494,-0.45034492,-0.024443105,0.2568787,-0.09227911,-0.30364093,-0.23549403,0.06731382,-0.00790207,283,283,277,6,13.543272,724.6574,0,0,31,TRUE,236.96571,1.338010576,0.006330134,0.083151914,32,18,0.03238204,0,36,FALSE,309,171099.281,65.49662402,2612.3374,12.605246,29,38894.11855,149.691993,259.82764,13.876678,29,207762.1705,501.8980365,413.95294,11.468004,1.4415975,1,2.4086742,1.2714329,1.1372414,,,0,,,,NOT_AVAILABLE,109.1174229,1.179425596,25.28698712,58.91258614,100002,3648.46,3375,4383.7803,1.3453,0.8525,1.8301,0.5808,0.396,0.8878,200111,39.036823,27.03934,45.619034,243.26631,200.22978,286.30286,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648663251916800,,23,343.5,60.86155
1.91E-04,1.63572E+18,Gaia DR2 2014648525812971520,2.01465E+18,791239772,2015.5,343.5710724,0.026702306,60.86037434,0.026881811,0.354002848,0.031795898,11.133601,-2.803515879,0.054065171,-1.719722709,0.049698764,0.04147995,0.13940382,-0.3379874,-0.07206522,0.22978747,-0.1367059,-0.14919242,-0.22212102,0.16337022,0.05754879,289,0,287,2,5.6472087,437.6037,0.19502406,4.877259698,31,FALSE,10.347689,1.367199259,0.007561545,0.086262286,33,19,0.05911877,0,36,FALSE,315,13848.89695,16.96793625,816.1804,15.334827,34,3728.026932,21.50221042,173.37877,16.422691,33,15873.5573,53.68804533,295.66278,14.260234,1.4153895,0,2.1624575,1.0878639,1.0745935,,,0,,,,NOT_AVAILABLE,109.1478846,1.163216997,25.33011518,58.88624305,100001,3860,3577.25,4651.7803,2.02,1.8205,2.1701,1.003,0.8939,1.0701,200111,6.321503,4.352679,7.360315,7.9925375,6.2745337,9.710541,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648525812971520,,24,343.5714,60.86027
1.80E-04,1.63572E+18,Gaia DR2 2014648491453232512,2.01465E+18,347810441,2015.5,343.5607924,0.042827209,60.85817964,0.04051685,0.568145104,0.050935784,11.154144,-4.403451656,0.084787152,-0.085038025,0.075627454,0.10134292,0.23597583,-0.30747965,-0.036251504,0.26861465,-0.12009998,-0.10177419,-0.18053477,0.20083553,0.12222617,269,0,268,1,15.975402,824.441,0.39917217,20.9418203,31,FALSE,4.7322507,1.293297352,0.011635268,0.08147666,31,19,0.08535332,0,36,FALSE,295,16266.52501,6.674960279,2436.947,15.160129,34,2444.261004,17.22823658,141.87529,16.88102,33,23109.9156,112.092336,206.16856,13.852424,1.5709672,1,3.028596,1.720891,1.3077049,,,0,,,,NOT_AVAILABLE,109.1424214,1.163421717,25.32044555,58.88845909,100002,4017.74,3428,4720.5,,,,,,,200111,3.7430646,2.7115335,5.1417313,3.289097,2.6428807,3.9353135,http://geadata.esac.esa.int/data-server/datalink/links?ID=2014648491453232512,,25,343.5611,60.85808
